(T) (RK4),(Y) (RK4),(V) (RK4),(K) (RK4)
0.8884383981764207,0.8561493464113704,-0.14524141590010922,240.05313523586156
0.8898486178560658,0.8559486446966007,-0.13934282607654797,272.7812051372969
0.891258837535711,0.8557564817927842,-0.13313945737318303,310.0042042112864
0.8926690572153562,0.8555732519996406,-0.1266829846726051,352.3394737287064
0.8940792768950013,0.855399271539681,-0.12003219076051322,400.48914166787574
0.8954894965746465,0.8552347697979633,-0.11325110420631952,455.25176746616637
0.8968997162542917,0.8550798834529528,-0.10640678468753541,517.5355860817465
0.8983099359339368,0.8549346538872405,-0.0995669150352777,588.3735710174421
0.899720155613582,0.8547990280240636,-0.0927973814556511,668.9405661260984
0.9011303752932271,0.8546728624775891,-0.08616002241746441,760.5727703274258
0.9025405949728723,0.8545559306645822,-0.07971070307678947,864.7898983892319
0.9039508146525175,0.8544479323314439,-0.07349783056600151,983.3203853083022
0.9053610343321626,0.8543485048237613,-0.06756137370402601,1118.1300523041116
0.9067712540118078,0.8542572353737469,-0.0619323974096691,1271.4547098492178
0.908181473691453,0.8541736737006624,-0.056633075119067317,1445.8372384556776
0.9095916933710981,0.8540973442975048,-0.051677107264564814,1644.1697621999997
0.9095916933710981,0.8540973442975048,-0.051677107264564814,1644.1697621999997
0.9119890668264947,0.8539820997512112,-0.044881720146922974,1669.9216025765697
0.9143864402818913,0.8538806132698458,-0.04004387187559298,1695.3913003808286
0.9167838137372879,0.8537891024695042,-0.03647225804013478,1720.2998043168266
0.9191811871926845,0.8537050566539898,-0.0337634863029119,1744.374211569467
0.9215785606480811,0.8536267311241104,-0.031666390312652455,1767.3507578999995
0.9239759341034777,0.8535528699626672,-0.030016541454500938,1788.9777074721792
0.9263733075588743,0.8534825435071831,-0.02870194508939443,1809.0181108993932
0.9287706810142708,0.8534150477982801,-0.0276438616134828,1827.252401308785
0.9311680544696674,0.8533498395729455,-0.026785495506083255,1843.4808000168262
0.933565427925064,0.8532864926740865,-0.026085019016930184,1857.525505283157
0.9359628013804606,0.8532246679132511,-0.02551110142942801,1869.2326403687596
0.9383601748358572,0.8531640916930128,-0.025039947318484065,1878.473939489614
0.9407575482912538,0.8531045405139864,-0.0246532766478382,1885.1481529915839
0.9431549217466504,0.8530458295448687,-0.024336911576641456,1889.182156841646
0.945552295202047,0.852987804066153,-0.024079765304064676,1890.5317535999993
